Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.3201, Plan similarity: 3.1875, Random contrast: 0.2344
Normal loss: 0.3093, Plan similarity: 3.1562, Random contrast: 0.2812
Normal loss: 0.2461, Plan similarity: 2.3594, Random contrast: 0.3613
Normal loss: 0.3111, Plan similarity: 0.6953, Random contrast: 0.2949
Normal loss: 0.2763, Plan similarity: 4.0625, Random contrast: 0.3711
Normal loss: 0.3153, Plan similarity: 0.3477, Random contrast: 0.1592
Normal loss: 0.2549, Plan similarity: 3.1250, Random contrast: 0.1924
Normal loss: 0.2443, Plan similarity: 0.6641, Random contrast: 0.2227
Normal loss: 0.3547, Plan similarity: 0.3711, Random contrast: 0.1826
Normal loss: 0.3092, Plan similarity: 2.4688, Random contrast: 0.2461
Normal loss: 0.3240, Plan similarity: 3.3438, Random contrast: 0.3398
Normal loss: 0.2791, Plan similarity: 0.2793, Random contrast: 0.4121
Normal loss: 0.3833, Plan similarity: 1.5938, Random contrast: 0.2891
Normal loss: 0.2324, Plan similarity: 0.4688, Random contrast: 0.2930
Normal loss: 0.3104, Plan similarity: 0.0417, Random contrast: 0.2910
Normal loss: 0.2409, Plan similarity: 0.2891, Random contrast: 0.3262
Normal loss: 0.2510, Plan similarity: 3.9062, Random contrast: 0.2793
Normal loss: 0.2615, Plan similarity: 0.0645, Random contrast: 0.3242
Normal loss: 0.3051, Plan similarity: 0.5820, Random contrast: 0.2637
Normal loss: 0.3435, Plan similarity: 1.0391, Random contrast: 0.2344
Normal loss: 1.0602, Plan similarity: 0.3008, Random contrast: 0.4844
Normal loss: 1.6145, Plan similarity: 0.2969, Random contrast: 0.5430
Normal loss: 2.0433, Plan similarity: 3.1250, Random contrast: 0.5078
Normal loss: 2.3679, Plan similarity: 1.9375, Random contrast: 0.3750
Normal loss: 2.2249, Plan similarity: 2.0156, Random contrast: 0.4180
Normal loss: 2.4486, Plan similarity: 0.8750, Random contrast: 0.4453
Normal loss: 1.8584, Plan similarity: 0.7266, Random contrast: 0.4199
Normal loss: 1.9607, Plan similarity: 0.8164, Random contrast: 0.4609
Normal loss: 1.3711, Plan similarity: 0.4648, Random contrast: 0.4922
Normal loss: 1.6898, Plan similarity: 2.9844, Random contrast: 0.1807
Normal loss: 1.4525, Plan similarity: 0.4609, Random contrast: 0.3242
Normal loss: 1.1795, Plan similarity: 0.5156, Random contrast: 0.3320
Normal loss: 1.0466, Plan similarity: 2.8125, Random contrast: 0.3984
Normal loss: 0.7983, Plan similarity: 0.3633, Random contrast: 0.4414
Normal loss: 0.9690, Plan similarity: 0.3281, Random contrast: 0.3535
Normal loss: 1.4729, Plan similarity: 0.5664, Random contrast: 0.2852
Normal loss: 1.0189, Plan similarity: 0.3340, Random contrast: 0.3828
Normal loss: 1.0978, Plan similarity: 0.4434, Random contrast: 0.3438
Normal loss: 1.0454, Plan similarity: 1.6328, Random contrast: 0.4023
Normal loss: 0.6740, Plan similarity: 0.2715, Random contrast: 0.5391
Normal loss: 0.7656, Plan similarity: 4.1250, Random contrast: 0.4531
Normal loss: 1.0480, Plan similarity: 0.5234, Random contrast: 0.3867
Normal loss: 0.7913, Plan similarity: 1.7969, Random contrast: 0.4277
Normal loss: 0.8202, Plan similarity: 0.3906, Random contrast: 0.5000
Normal loss: 1.0095, Plan similarity: 3.7812, Random contrast: 0.4688
Normal loss: 1.0016, Plan similarity: 0.5352, Random contrast: 0.4375
Normal loss: 0.8048, Plan similarity: 4.0000, Random contrast: 0.4531
Normal loss: 0.8665, Plan similarity: 2.5312, Random contrast: 0.3906
Normal loss: 1.0134, Plan similarity: 3.1094, Random contrast: 0.3164
Normal loss: 0.6578, Plan similarity: 1.2188, Random contrast: 0.4141
Normal loss: 0.8721, Plan similarity: 0.6445, Random contrast: 0.2021
Normal loss: 0.7676, Plan similarity: 0.4141, Random contrast: 0.2754
Normal loss: 0.8556, Plan similarity: 3.0312, Random contrast: 0.2676
Normal loss: 0.7299, Plan similarity: 0.6211, Random contrast: 0.3457
Normal loss: 0.8180, Plan similarity: 0.7070, Random contrast: 0.3203
Normal loss: 0.4979, Plan similarity: 0.2910, Random contrast: 0.3945
Normal loss: 0.6008, Plan similarity: 3.8750, Random contrast: 0.3262
Normal loss: 0.6308, Plan similarity: 0.4199, Random contrast: 0.3711
Normal loss: 0.5853, Plan similarity: 2.9844, Random contrast: 0.4219
Normal loss: 0.5086, Plan similarity: 0.5469, Random contrast: 0.3691
Normal loss: 0.6468, Plan similarity: 0.5938, Random contrast: 0.2930
Normal loss: 0.5727, Plan similarity: 0.5898, Random contrast: 0.3398
Normal loss: 0.6850, Plan similarity: 4.6875, Random contrast: 0.2930
Normal loss: 0.7011, Plan similarity: 0.5859, Random contrast: 0.2715
Normal loss: 0.5817, Plan similarity: 0.2197, Random contrast: 0.3672
Normal loss: 0.7456, Plan similarity: 0.3672, Random contrast: 0.3809
Normal loss: 0.4608, Plan similarity: 0.4414, Random contrast: 0.3359
Normal loss: 0.4726, Plan similarity: 4.2812, Random contrast: 0.2734
Normal loss: 0.4632, Plan similarity: 1.7031, Random contrast: 0.2773
Normal loss: 0.6029, Plan similarity: 3.1094, Random contrast: 0.3242
Normal loss: 0.4505, Plan similarity: 0.7227, Random contrast: 0.2480
Normal loss: 0.6371, Plan similarity: 0.5391, Random contrast: 0.3359
Normal loss: 0.4574, Plan similarity: 0.6992, Random contrast: 0.1973
Normal loss: 0.4121, Plan similarity: 0.4531, Random contrast: 0.3555
Normal loss: 0.4362, Plan similarity: 0.6602, Random contrast: 0.2598
Normal loss: 0.4625, Plan similarity: 0.5273, Random contrast: 0.2344
Normal loss: 0.3438, Plan similarity: 0.5039, Random contrast: 0.3555
Normal loss: 0.4106, Plan similarity: 0.3379, Random contrast: 0.4648
Normal loss: 0.5315, Plan similarity: 0.7031, Random contrast: 0.2754
Normal loss: 0.5013, Plan similarity: 0.5820, Random contrast: 0.3535
Normal loss: 0.4086, Plan similarity: 0.5625, Random contrast: 0.3125
Normal loss: 0.5636, Plan similarity: 0.6211, Random contrast: 0.1865
Normal loss: 0.4412, Plan similarity: 0.6445, Random contrast: 0.2988
Normal loss: 0.5181, Plan similarity: 0.5547, Random contrast: 0.2676
Normal loss: 0.5123, Plan similarity: 0.6367, Random contrast: 0.2812
Normal loss: 0.4386, Plan similarity: 0.4160, Random contrast: 0.3594
Normal loss: 0.4379, Plan similarity: 0.4102, Random contrast: 0.3438
Normal loss: 0.3700, Plan similarity: 0.5664, Random contrast: 0.3477
Normal loss: 0.3486, Plan similarity: 3.5312, Random contrast: 0.3477
Normal loss: 0.3353, Plan similarity: 0.6172, Random contrast: 0.2246
Normal loss: 0.3828, Plan similarity: 0.5000, Random contrast: 0.2871
Normal loss: 0.3222, Plan similarity: 1.9688, Random contrast: 0.2422
Normal loss: 0.5712, Plan similarity: 0.4688, Random contrast: 0.2891
Normal loss: 0.3907, Plan similarity: 0.5859, Random contrast: 0.2734
Normal loss: 0.3555, Plan similarity: 0.3438, Random contrast: 0.2617
Normal loss: 0.5607, Plan similarity: 7.2500, Random contrast: 0.3652
Normal loss: 0.5620, Plan similarity: 0.4980, Random contrast: 0.3438
Normal loss: 0.5737, Plan similarity: 0.6602, Random contrast: 0.2852
Normal loss: 0.8832, Plan similarity: 1.3125, Random contrast: 0.3320
Normal loss: 1.2555, Plan similarity: 1.4219, Random contrast: 0.3262
Normal loss: 1.0314, Plan similarity: 0.6797, Random contrast: 0.2910
Normal loss: 0.9508, Plan similarity: 0.7109, Random contrast: 0.3828
Normal loss: 1.0759, Plan similarity: 1.3125, Random contrast: 0.2891
Normal loss: 1.4124, Plan similarity: 3.5625, Random contrast: 0.3457
Normal loss: 0.9784, Plan similarity: 0.7773, Random contrast: 0.3340
Normal loss: 0.7709, Plan similarity: 4.8750, Random contrast: 0.2598
Normal loss: 0.7414, Plan similarity: 1.1484, Random contrast: 0.2344
Normal loss: 0.7941, Plan similarity: 1.0938, Random contrast: 0.2930
Normal loss: 0.4897, Plan similarity: 3.4844, Random contrast: 0.3398
Normal loss: 0.6078, Plan similarity: 1.6094, Random contrast: 0.2041
Normal loss: 0.4203, Plan similarity: 3.7500, Random contrast: 0.3047
Normal loss: 0.5842, Plan similarity: 4.9062, Random contrast: 0.2930
Normal loss: 0.5456, Plan similarity: 2.3594, Random contrast: 0.3477
Normal loss: 0.5092, Plan similarity: 1.0469, Random contrast: 0.3477
Normal loss: 0.5112, Plan similarity: 1.5156, Random contrast: 0.4688
Normal loss: 0.4896, Plan similarity: 0.6602, Random contrast: 0.3594
Normal loss: 0.5564, Plan similarity: 1.5625, Random contrast: 0.3262
Normal loss: 0.3951, Plan similarity: 0.6094, Random contrast: 0.2949
Normal loss: 0.4152, Plan similarity: 3.2969, Random contrast: 0.2773
Normal loss: 0.4132, Plan similarity: 0.7188, Random contrast: 0.2715
Normal loss: 0.5512, Plan similarity: 1.1797, Random contrast: 0.2559
Normal loss: 0.3144, Plan similarity: 0.2471, Random contrast: 0.3965
Normal loss: 0.4727, Plan similarity: 3.4375, Random contrast: 0.2949
Normal loss: 1.2482, Plan similarity: 0.9297, Random contrast: 0.2383
Normal loss: 0.9135, Plan similarity: 0.3262, Random contrast: 0.1895
Normal loss: 0.6579, Plan similarity: 0.6797, Random contrast: 0.3105
Normal loss: 0.5554, Plan similarity: 2.9219, Random contrast: 0.3594
Normal loss: 0.4429, Plan similarity: 3.3281, Random contrast: 0.2930
Normal loss: 0.5294, Plan similarity: 5.7500, Random contrast: 0.3047
Normal loss: 0.3710, Plan similarity: 0.6953, Random contrast: 0.2969
Normal loss: 0.4299, Plan similarity: 0.5078, Random contrast: 0.2598
Normal loss: 0.3449, Plan similarity: 0.5195, Random contrast: 0.3184
Normal loss: 0.4812, Plan similarity: 5.5938, Random contrast: 0.2773
Normal loss: 0.3533, Plan similarity: 0.5039, Random contrast: 0.2520
Normal loss: 0.3620, Plan similarity: 0.4883, Random contrast: 0.2021
Normal loss: 0.6006, Plan similarity: 0.5703, Random contrast: 0.3008
Normal loss: 0.3051, Plan similarity: 2.4219, Random contrast: 0.3184
Normal loss: 0.4345, Plan similarity: 0.4414, Random contrast: 0.3516
Normal loss: 0.3434, Plan similarity: 0.5469, Random contrast: 0.3301
Normal loss: 0.3478, Plan similarity: 0.5703, Random contrast: 0.2344
Normal loss: 0.4097, Plan similarity: 0.4238, Random contrast: 0.1611
Normal loss: 0.4394, Plan similarity: 5.5000, Random contrast: 0.3027
Normal loss: 0.4108, Plan similarity: 1.6250, Random contrast: 0.3398
Normal loss: 0.2994, Plan similarity: 0.5977, Random contrast: 0.2227
Normal loss: 0.4868, Plan similarity: 0.2930, Random contrast: 0.2119
Normal loss: 0.4933, Plan similarity: 0.4180, Random contrast: 0.2363
Normal loss: 0.3324, Plan similarity: 0.3359, Random contrast: 0.2988
Normal loss: 0.3712, Plan similarity: 0.6641, Random contrast: 0.1885
Normal loss: 0.4238, Plan similarity: 3.3594, Random contrast: 0.2344
Normal loss: 0.2858, Plan similarity: 2.7812, Random contrast: 0.3066
Normal loss: 0.3822, Plan similarity: 0.5938, Random contrast: 0.1338
Normal loss: 0.5061, Plan similarity: 0.3223, Random contrast: 0.3105
Normal loss: 0.3118, Plan similarity: 0.5547, Random contrast: 0.2930
Normal loss: 0.3670, Plan similarity: 0.4453, Random contrast: 0.2383
Normal loss: 0.2945, Plan similarity: 3.3906, Random contrast: 0.3301
Normal loss: 0.4458, Plan similarity: 0.4883, Random contrast: 0.1982
Normal loss: 0.3078, Plan similarity: 2.7188, Random contrast: 0.2441
Normal loss: 0.3291, Plan similarity: 0.4727, Random contrast: 0.2119
Normal loss: 0.3332, Plan similarity: 0.5234, Random contrast: 0.2637
Normal loss: 0.4177, Plan similarity: 1.3750, Random contrast: 0.1904
Normal loss: 0.3644, Plan similarity: 0.6094, Random contrast: 0.1982
Normal loss: 0.3980, Plan similarity: 0.5898, Random contrast: 0.1445
Normal loss: 0.3631, Plan similarity: 0.6328, Random contrast: 0.1050
Normal loss: 0.5027, Plan similarity: 0.2715, Random contrast: 0.1396
Normal loss: 0.5098, Plan similarity: 3.5156, Random contrast: 0.3340
Normal loss: 0.3887, Plan similarity: 3.5312, Random contrast: 0.1865
Normal loss: 0.6080, Plan similarity: 3.5312, Random contrast: 0.2217
Normal loss: 0.5083, Plan similarity: 0.5664, Random contrast: 0.2148
Normal loss: 0.5306, Plan similarity: 0.8672, Random contrast: 0.1475
Normal loss: 0.4828, Plan similarity: 0.5156, Random contrast: 0.1221
Normal loss: 0.4893, Plan similarity: 3.6406, Random contrast: 0.2520
Normal loss: 0.4575, Plan similarity: 0.5859, Random contrast: 0.2441
Normal loss: 0.4921, Plan similarity: 0.2754, Random contrast: 0.3086
Normal loss: 0.5611, Plan similarity: 0.5469, Random contrast: 0.2578
Normal loss: 0.5844, Plan similarity: 0.6016, Random contrast: 0.2930
Normal loss: 0.4409, Plan similarity: 0.3926, Random contrast: 0.2207
Normal loss: 0.3989, Plan similarity: 0.5312, Random contrast: 0.2578
Normal loss: 0.5089, Plan similarity: 0.4336, Random contrast: 0.3633
Normal loss: 0.3351, Plan similarity: 0.5742, Random contrast: 0.2500
Normal loss: 0.5452, Plan similarity: 0.4980, Random contrast: 0.1060
Normal loss: 0.3950, Plan similarity: 2.7500, Random contrast: 0.2617
Normal loss: 0.3945, Plan similarity: 0.5391, Random contrast: 0.1279
Normal loss: 0.4490, Plan similarity: 2.5312, Random contrast: 0.2344
Normal loss: 0.4336, Plan similarity: 1.8203, Random contrast: 0.2236
Normal loss: 0.5536, Plan similarity: 0.4277, Random contrast: 0.2734
Normal loss: 0.4094, Plan similarity: 2.1250, Random contrast: 0.2539
Normal loss: 0.3561, Plan similarity: 1.6250, Random contrast: 0.2178
Normal loss: 0.3612, Plan similarity: 5.8125, Random contrast: 0.2637
Normal loss: 0.3324, Plan similarity: 3.1406, Random contrast: 0.1982
Normal loss: 0.3347, Plan similarity: 0.5312, Random contrast: 0.1670
Normal loss: 0.4145, Plan similarity: 0.4707, Random contrast: 0.1338
Normal loss: 0.3514, Plan similarity: 0.2334, Random contrast: 0.2031
Normal loss: 0.3231, Plan similarity: 4.0312, Random contrast: 0.2832
Normal loss: 0.3602, Plan similarity: 0.6016, Random contrast: 0.2559
Normal loss: 0.3845, Plan similarity: 3.1250, Random contrast: 0.2080
Normal loss: 0.3343, Plan similarity: 0.5859, Random contrast: 0.1807
Normal loss: 0.4918, Plan similarity: 0.4688, Random contrast: 0.0435
Normal loss: 0.4031, Plan similarity: 0.8281, Random contrast: 0.1797
Normal loss: 0.3216, Plan similarity: 3.5938, Random contrast: 0.2930
Normal loss: 0.3082, Plan similarity: 0.6953, Random contrast: 0.2695
Normal loss: 0.5339, Plan similarity: 2.5469, Random contrast: 0.1797
Normal loss: 0.4679, Plan similarity: 0.9219, Random contrast: 0.2480
Normal loss: 0.3627, Plan similarity: 2.0781, Random contrast: 0.1895
Normal loss: 0.3487, Plan similarity: 0.6797, Random contrast: 0.2422
Normal loss: 0.3760, Plan similarity: 0.6523, Random contrast: 0.1787
Normal loss: 0.2778, Plan similarity: 0.6094, Random contrast: 0.2461
Normal loss: 0.3346, Plan similarity: 0.6875, Random contrast: 0.1865
Normal loss: 0.3536, Plan similarity: 2.8438, Random contrast: 0.3340
Normal loss: 0.3357, Plan similarity: 0.3047, Random contrast: 0.0986
Normal loss: 0.4735, Plan similarity: 0.6250, Random contrast: 0.2119
Normal loss: 0.5609, Plan similarity: 5.1875, Random contrast: 0.2256
Normal loss: 0.3235, Plan similarity: 0.3008, Random contrast: 0.2266
Normal loss: 0.3479, Plan similarity: 0.4492, Random contrast: 0.2070
Normal loss: 0.4849, Plan similarity: 0.5703, Random contrast: 0.1543
Normal loss: 0.3662, Plan similarity: 0.5156, Random contrast: 0.1650
Normal loss: 0.2960, Plan similarity: 0.6328, Random contrast: 0.1279
Normal loss: 0.3314, Plan similarity: 0.5430, Random contrast: 0.2061
Normal loss: 0.3770, Plan similarity: 0.2852, Random contrast: 0.2695
Normal loss: 0.3221, Plan similarity: 0.3828, Random contrast: 0.2617
Normal loss: 0.4234, Plan similarity: 3.1094, Random contrast: 0.2188
Normal loss: 0.4533, Plan similarity: 0.6172, Random contrast: 0.1611
Normal loss: 0.3422, Plan similarity: 0.4883, Random contrast: 0.2109
Normal loss: 0.3781, Plan similarity: 0.4453, Random contrast: 0.1514
Normal loss: 0.3318, Plan similarity: 0.5156, Random contrast: 0.2080
Normal loss: 0.3799, Plan similarity: 0.3672, Random contrast: 0.3359
Normal loss: 0.3645, Plan similarity: 0.4453, Random contrast: 0.2695
Normal loss: 0.3297, Plan similarity: 0.4648, Random contrast: 0.2852
Normal loss: 0.4471, Plan similarity: 0.6562, Random contrast: 0.1006
Normal loss: 0.3533, Plan similarity: 2.9688, Random contrast: 0.1748
Normal loss: 0.3807, Plan similarity: 0.4277, Random contrast: 0.1650
Normal loss: 0.4416, Plan similarity: 3.3750, Random contrast: 0.2520
Normal loss: 0.2995, Plan similarity: 0.3867, Random contrast: 0.2520
Normal loss: 0.3040, Plan similarity: 1.7422, Random contrast: 0.1689
Normal loss: 0.2810, Plan similarity: 0.2598, Random contrast: 0.1924
Normal loss: 0.3418, Plan similarity: 0.2305, Random contrast: 0.2021
Normal loss: 0.3339, Plan similarity: 0.2988, Random contrast: 0.1416
Normal loss: 0.3947, Plan similarity: 0.3516, Random contrast: 0.2520
Normal loss: 0.3865, Plan similarity: 0.3750, Random contrast: 0.1670
Normal loss: 0.3548, Plan similarity: 2.3594, Random contrast: 0.1807
Normal loss: 0.4187, Plan similarity: 5.2812, Random contrast: 0.2324
Normal loss: 0.4263, Plan similarity: 0.4570, Random contrast: 0.2021
Normal loss: 0.3117, Plan similarity: 3.3906, Random contrast: 0.2031
Normal loss: 0.2857, Plan similarity: 0.3281, Random contrast: 0.2129
Normal loss: 0.3081, Plan similarity: 0.4062, Random contrast: 0.2500
Normal loss: 0.3198, Plan similarity: 1.5625, Random contrast: 0.1631
Normal loss: 0.3734, Plan similarity: 2.3594, Random contrast: 0.1631
Normal loss: 0.4014, Plan similarity: 0.5430, Random contrast: 0.2480
Normal loss: 0.3694, Plan similarity: 3.0000, Random contrast: 0.2324
Normal loss: 0.3287, Plan similarity: 0.5469, Random contrast: 0.2021
Normal loss: 0.3967, Plan similarity: 3.7031, Random contrast: 0.2041
Normal loss: 0.4148, Plan similarity: 0.2695, Random contrast: 0.1670
Normal loss: 0.4586, Plan similarity: 0.2373, Random contrast: 0.2656
Normal loss: 0.3170, Plan similarity: 1.7969, Random contrast: 0.1162
Normal loss: 0.4657, Plan similarity: 0.6719, Random contrast: 0.1846
Normal loss: 0.3580, Plan similarity: 0.4727, Random contrast: 0.2520
Normal loss: 0.3027, Plan similarity: 0.3848, Random contrast: 0.2031
Normal loss: 0.2859, Plan similarity: 2.9688, Random contrast: 0.2109
Normal loss: 0.3207, Plan similarity: 0.7891, Random contrast: 0.1611
Normal loss: 0.3201, Plan similarity: 1.5234, Random contrast: 0.1367
Normal loss: 0.3571, Plan similarity: 2.8438, Random contrast: 0.2793
Normal loss: 0.3520, Plan similarity: 0.4961, Random contrast: 0.1660
Normal loss: 0.3473, Plan similarity: 0.5117, Random contrast: 0.0967
Normal loss: 0.5652, Plan similarity: 0.2539, Random contrast: 0.0986
Normal loss: 0.3915, Plan similarity: 0.4180, Random contrast: 0.2500
Normal loss: 0.3972, Plan similarity: 0.5820, Random contrast: 0.2891
Normal loss: 0.3032, Plan similarity: 0.3789, Random contrast: 0.1611
