Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 4.6601, Plan similarity: 1.7891, Random contrast: 0.6875
Normal loss: 4.4313, Plan similarity: 1.7578, Random contrast: 0.6875
Normal loss: 4.5068, Plan similarity: 1.7812, Random contrast: 0.6875
Normal loss: 4.4714, Plan similarity: 1.7969, Random contrast: 0.6875
Normal loss: 4.4410, Plan similarity: 1.8281, Random contrast: 0.6914
Normal loss: 4.6715, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.8820, Plan similarity: 1.6484, Random contrast: 0.6914
Normal loss: 4.5486, Plan similarity: 1.5234, Random contrast: 0.6875
Normal loss: 4.4167, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.4082, Plan similarity: 1.9219, Random contrast: 0.6875
Normal loss: 4.6413, Plan similarity: 1.7344, Random contrast: 0.6914
Normal loss: 4.6125, Plan similarity: 1.4844, Random contrast: 0.6914
Normal loss: 4.4624, Plan similarity: 1.5469, Random contrast: 0.6914
Normal loss: 4.6951, Plan similarity: 1.5469, Random contrast: 0.6914
Normal loss: 4.5207, Plan similarity: 1.5156, Random contrast: 0.6914
Normal loss: 4.6140, Plan similarity: 1.8516, Random contrast: 0.6875
Normal loss: 4.5312, Plan similarity: 2.0156, Random contrast: 0.6875
Normal loss: 4.3307, Plan similarity: 1.9375, Random contrast: 0.6875
Normal loss: 4.5155, Plan similarity: 1.5312, Random contrast: 0.6914
Normal loss: 4.6648, Plan similarity: 1.3750, Random contrast: 0.6875
Normal loss: 4.5079, Plan similarity: 1.6562, Random contrast: 0.6914
Normal loss: 4.8157, Plan similarity: 1.6797, Random contrast: 0.6875
Normal loss: 4.5390, Plan similarity: 2.0312, Random contrast: 0.6914
Normal loss: 4.7086, Plan similarity: 1.9844, Random contrast: 0.6875
Normal loss: 4.3395, Plan similarity: 2.0000, Random contrast: 0.6875
Normal loss: 4.4082, Plan similarity: 1.9219, Random contrast: 0.6875
Normal loss: 4.4716, Plan similarity: 1.5859, Random contrast: 0.6914
Normal loss: 4.7898, Plan similarity: 1.3750, Random contrast: 0.6875
Normal loss: 4.6194, Plan similarity: 1.3750, Random contrast: 0.6914
Normal loss: 4.5012, Plan similarity: 1.3906, Random contrast: 0.6914
Normal loss: 4.5324, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 4.2999, Plan similarity: 1.9844, Random contrast: 0.6875
Normal loss: 4.5582, Plan similarity: 1.9844, Random contrast: 0.6875
Normal loss: 4.3852, Plan similarity: 1.9609, Random contrast: 0.6875
Normal loss: 4.3952, Plan similarity: 1.5547, Random contrast: 0.6875
Normal loss: 4.6374, Plan similarity: 1.4688, Random contrast: 0.6875
Normal loss: 4.6995, Plan similarity: 1.4688, Random contrast: 0.6875
Normal loss: 4.6402, Plan similarity: 1.4688, Random contrast: 0.6914
Normal loss: 4.5294, Plan similarity: 1.7812, Random contrast: 0.6914
Normal loss: 4.7440, Plan similarity: 2.1875, Random contrast: 0.6875
Normal loss: 4.5257, Plan similarity: 1.7344, Random contrast: 0.6914
Normal loss: 4.5653, Plan similarity: 1.4062, Random contrast: 0.6914
Normal loss: 4.7335, Plan similarity: 1.3906, Random contrast: 0.6914
Normal loss: 4.4678, Plan similarity: 1.7031, Random contrast: 0.6875
Normal loss: 4.4014, Plan similarity: 2.0312, Random contrast: 0.6875
Normal loss: 4.5763, Plan similarity: 1.7188, Random contrast: 0.6914
Normal loss: 4.3321, Plan similarity: 1.7422, Random contrast: 0.6875
Normal loss: 4.8134, Plan similarity: 1.5234, Random contrast: 0.6875
Normal loss: 4.7085, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.6731, Plan similarity: 1.6875, Random contrast: 0.6914
Normal loss: 4.6412, Plan similarity: 1.8906, Random contrast: 0.6914
Normal loss: 4.3975, Plan similarity: 1.7891, Random contrast: 0.6875
Normal loss: 4.7127, Plan similarity: 1.7656, Random contrast: 0.6875
Normal loss: 4.6654, Plan similarity: 1.5469, Random contrast: 0.6875
Normal loss: 4.4967, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.5791, Plan similarity: 1.4609, Random contrast: 0.6875
Normal loss: 4.5781, Plan similarity: 1.6875, Random contrast: 0.6875
Normal loss: 4.3262, Plan similarity: 1.8125, Random contrast: 0.6914
Normal loss: 4.5758, Plan similarity: 1.7656, Random contrast: 0.6875
Normal loss: 4.4230, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.7376, Plan similarity: 1.7891, Random contrast: 0.6914
Normal loss: 4.6803, Plan similarity: 1.5312, Random contrast: 0.6875
Normal loss: 4.5388, Plan similarity: 1.4922, Random contrast: 0.6875
Normal loss: 4.5254, Plan similarity: 1.5312, Random contrast: 0.6914
Normal loss: 4.5784, Plan similarity: 1.6719, Random contrast: 0.6914
Normal loss: 4.3592, Plan similarity: 1.8438, Random contrast: 0.6914
Normal loss: 4.6030, Plan similarity: 1.7031, Random contrast: 0.6914
Normal loss: 4.6135, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.5643, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.6462, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.4487, Plan similarity: 1.6641, Random contrast: 0.6914
Normal loss: 4.4631, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.6694, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.4204, Plan similarity: 1.7656, Random contrast: 0.6914
Normal loss: 4.4094, Plan similarity: 1.8750, Random contrast: 0.6875
Normal loss: 4.4486, Plan similarity: 1.6406, Random contrast: 0.6914
Normal loss: 4.8544, Plan similarity: 1.6562, Random contrast: 0.6914
Normal loss: 4.4167, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.3436, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.3900, Plan similarity: 1.6719, Random contrast: 0.6914
Normal loss: 4.7837, Plan similarity: 1.7891, Random contrast: 0.6875
Normal loss: 4.6604, Plan similarity: 1.8047, Random contrast: 0.6914
Normal loss: 4.2701, Plan similarity: 1.6406, Random contrast: 0.6914
Normal loss: 4.4435, Plan similarity: 1.5000, Random contrast: 0.6875
Normal loss: 4.3779, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.5314, Plan similarity: 1.7344, Random contrast: 0.6875
Normal loss: 4.5606, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.4170, Plan similarity: 1.6406, Random contrast: 0.6914
Normal loss: 4.6987, Plan similarity: 1.7266, Random contrast: 0.6875
Normal loss: 4.4465, Plan similarity: 1.6875, Random contrast: 0.6914
Normal loss: 4.6131, Plan similarity: 1.6406, Random contrast: 0.6875
Normal loss: 4.3881, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.3866, Plan similarity: 1.5938, Random contrast: 0.6914
Normal loss: 4.4639, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.4001, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.4299, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.2847, Plan similarity: 1.6328, Random contrast: 0.6875
Normal loss: 4.4709, Plan similarity: 1.6016, Random contrast: 0.6875
Normal loss: 4.3398, Plan similarity: 1.6094, Random contrast: 0.6875
Normal loss: 4.4634, Plan similarity: 1.6875, Random contrast: 0.6875
Normal loss: 4.5232, Plan similarity: 1.6875, Random contrast: 0.6875
Normal loss: 4.4242, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.3099, Plan similarity: 1.6875, Random contrast: 0.6875
Normal loss: 4.5751, Plan similarity: 1.8359, Random contrast: 0.6914
Normal loss: 4.4199, Plan similarity: 1.7109, Random contrast: 0.6875
Normal loss: 4.6947, Plan similarity: 1.7344, Random contrast: 0.6875
Normal loss: 4.6021, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.4536, Plan similarity: 1.5000, Random contrast: 0.6914
Normal loss: 4.4326, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.5574, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 4.3945, Plan similarity: 1.6797, Random contrast: 0.6875
Normal loss: 4.4226, Plan similarity: 1.6406, Random contrast: 0.6875
Normal loss: 4.5419, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 4.4623, Plan similarity: 1.5469, Random contrast: 0.6875
Normal loss: 4.4039, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.5911, Plan similarity: 1.6484, Random contrast: 0.6914
Normal loss: 4.3125, Plan similarity: 1.6953, Random contrast: 0.6875
Normal loss: 4.5689, Plan similarity: 1.7109, Random contrast: 0.6914
Normal loss: 4.2821, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.9396, Plan similarity: 1.5703, Random contrast: 0.6914
Normal loss: 4.1756, Plan similarity: 1.5312, Random contrast: 0.6914
Normal loss: 4.5229, Plan similarity: 1.7031, Random contrast: 0.6914
Normal loss: 4.4025, Plan similarity: 1.7344, Random contrast: 0.6875
Normal loss: 4.3808, Plan similarity: 1.6094, Random contrast: 0.6875
Normal loss: 4.4047, Plan similarity: 1.5938, Random contrast: 0.6875
Normal loss: 4.2631, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.4029, Plan similarity: 1.7188, Random contrast: 0.6914
Normal loss: 4.2967, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.1300, Plan similarity: 1.6406, Random contrast: 0.6875
Normal loss: 4.3707, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.5773, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.6355, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.5439, Plan similarity: 1.6719, Random contrast: 0.6914
Normal loss: 4.5044, Plan similarity: 1.7109, Random contrast: 0.6914
Normal loss: 4.3971, Plan similarity: 1.7969, Random contrast: 0.6914
Normal loss: 4.5368, Plan similarity: 1.7500, Random contrast: 0.6914
Normal loss: 4.2308, Plan similarity: 1.7344, Random contrast: 0.6914
Normal loss: 4.4392, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.1464, Plan similarity: 1.6953, Random contrast: 0.6875
Normal loss: 4.3166, Plan similarity: 1.6406, Random contrast: 0.6875
Normal loss: 4.3172, Plan similarity: 1.6562, Random contrast: 0.6914
Normal loss: 4.2904, Plan similarity: 1.5938, Random contrast: 0.6914
Normal loss: 4.3269, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 4.3657, Plan similarity: 1.6250, Random contrast: 0.6914
Normal loss: 4.5570, Plan similarity: 1.6016, Random contrast: 0.6875
Normal loss: 4.7014, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 4.3586, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.3181, Plan similarity: 1.7188, Random contrast: 0.6914
Normal loss: 4.4925, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 4.3568, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.4247, Plan similarity: 1.6875, Random contrast: 0.6875
Normal loss: 4.4546, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 4.4024, Plan similarity: 1.6172, Random contrast: 0.6914
Normal loss: 4.3841, Plan similarity: 1.7266, Random contrast: 0.6914
Normal loss: 4.5112, Plan similarity: 1.7812, Random contrast: 0.6875
Normal loss: 4.3237, Plan similarity: 1.7656, Random contrast: 0.6875
Normal loss: 4.5834, Plan similarity: 1.4766, Random contrast: 0.6875
Normal loss: 4.5235, Plan similarity: 1.5000, Random contrast: 0.6914
Normal loss: 4.4307, Plan similarity: 1.5312, Random contrast: 0.6914
Normal loss: 4.4626, Plan similarity: 1.4453, Random contrast: 0.6875
Normal loss: 4.9060, Plan similarity: 1.4844, Random contrast: 0.6914
Normal loss: 4.3851, Plan similarity: 1.7578, Random contrast: 0.6875
Normal loss: 4.3412, Plan similarity: 1.8125, Random contrast: 0.6875
Normal loss: 4.2862, Plan similarity: 1.8516, Random contrast: 0.6875
Normal loss: 4.4280, Plan similarity: 1.5469, Random contrast: 0.6875
Normal loss: 4.4882, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.6242, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.5095, Plan similarity: 1.7188, Random contrast: 0.6875
Normal loss: 4.4554, Plan similarity: 1.8594, Random contrast: 0.6875
Normal loss: 4.4736, Plan similarity: 1.8125, Random contrast: 0.6875
Normal loss: 4.3604, Plan similarity: 1.7656, Random contrast: 0.6875
Normal loss: 4.4180, Plan similarity: 1.7656, Random contrast: 0.6914
Normal loss: 4.3459, Plan similarity: 1.7969, Random contrast: 0.6875
Normal loss: 4.2239, Plan similarity: 1.5938, Random contrast: 0.6875
Normal loss: 4.4398, Plan similarity: 1.4844, Random contrast: 0.6875
Normal loss: 4.0554, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.3272, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 4.3411, Plan similarity: 1.8125, Random contrast: 0.6836
Normal loss: 4.1885, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.5123, Plan similarity: 1.4609, Random contrast: 0.6875
Normal loss: 4.4561, Plan similarity: 1.4922, Random contrast: 0.6914
Normal loss: 4.3989, Plan similarity: 1.4453, Random contrast: 0.6836
Normal loss: 4.1861, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.3907, Plan similarity: 1.8438, Random contrast: 0.6914
Normal loss: 4.4897, Plan similarity: 1.6719, Random contrast: 0.6875
Normal loss: 4.2586, Plan similarity: 1.6406, Random contrast: 0.6914
Normal loss: 4.3756, Plan similarity: 1.6562, Random contrast: 0.6875
Normal loss: 4.2508, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.1574, Plan similarity: 1.7031, Random contrast: 0.6875
Normal loss: 4.5141, Plan similarity: 1.7969, Random contrast: 0.6875
Normal loss: 4.3673, Plan similarity: 1.7188, Random contrast: 0.6914
Normal loss: 4.6925, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.3309, Plan similarity: 1.7266, Random contrast: 0.6875
Normal loss: 4.3065, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.5454, Plan similarity: 1.7969, Random contrast: 0.6914
Normal loss: 4.2390, Plan similarity: 1.8516, Random contrast: 0.6875
Normal loss: 4.1694, Plan similarity: 1.6641, Random contrast: 0.6914
Normal loss: 4.4260, Plan similarity: 1.5625, Random contrast: 0.6914
Normal loss: 4.2820, Plan similarity: 1.6484, Random contrast: 0.6875
Normal loss: 4.4069, Plan similarity: 1.7578, Random contrast: 0.6914
Normal loss: 4.1467, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.2018, Plan similarity: 1.5312, Random contrast: 0.6875
Normal loss: 4.4783, Plan similarity: 1.7422, Random contrast: 0.6875
Normal loss: 4.3041, Plan similarity: 1.7812, Random contrast: 0.6914
Normal loss: 4.7105, Plan similarity: 1.8359, Random contrast: 0.6875
Normal loss: 4.2383, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.2808, Plan similarity: 1.5781, Random contrast: 0.6914
Normal loss: 4.2335, Plan similarity: 1.5938, Random contrast: 0.6875
Normal loss: 4.2496, Plan similarity: 1.6328, Random contrast: 0.6875
Normal loss: 4.1475, Plan similarity: 1.6875, Random contrast: 0.6914
Normal loss: 4.0455, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.2280, Plan similarity: 1.5938, Random contrast: 0.6875
Normal loss: 4.4460, Plan similarity: 1.6094, Random contrast: 0.6875
Normal loss: 4.2555, Plan similarity: 1.5156, Random contrast: 0.6914
Normal loss: 4.2976, Plan similarity: 1.6953, Random contrast: 0.6875
Normal loss: 4.3645, Plan similarity: 1.7812, Random contrast: 0.6875
Normal loss: 4.6037, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 4.3847, Plan similarity: 1.4531, Random contrast: 0.6875
Normal loss: 4.2530, Plan similarity: 1.4297, Random contrast: 0.6875
Normal loss: 4.3875, Plan similarity: 1.4688, Random contrast: 0.6875
Normal loss: 4.2729, Plan similarity: 1.7891, Random contrast: 0.6875
Normal loss: 4.4977, Plan similarity: 1.8438, Random contrast: 0.6875
Normal loss: 4.3254, Plan similarity: 1.8750, Random contrast: 0.6875
Normal loss: 4.2416, Plan similarity: 1.7969, Random contrast: 0.6875
Normal loss: 4.2660, Plan similarity: 1.4766, Random contrast: 0.6875
Normal loss: 4.3325, Plan similarity: 1.4844, Random contrast: 0.6875
Normal loss: 4.7701, Plan similarity: 1.5391, Random contrast: 0.6875
Normal loss: 4.2456, Plan similarity: 1.8125, Random contrast: 0.6914
Normal loss: 4.3217, Plan similarity: 1.6641, Random contrast: 0.6914
Normal loss: 4.1476, Plan similarity: 1.6406, Random contrast: 0.6914
Normal loss: 4.6794, Plan similarity: 1.8438, Random contrast: 0.6875
Normal loss: 4.2201, Plan similarity: 1.7891, Random contrast: 0.6875
Normal loss: 4.2811, Plan similarity: 1.5781, Random contrast: 0.6914
Normal loss: 4.2717, Plan similarity: 1.6094, Random contrast: 0.6875
Normal loss: 4.5673, Plan similarity: 1.6016, Random contrast: 0.6875
Normal loss: 4.1804, Plan similarity: 1.8672, Random contrast: 0.6875
Normal loss: 4.1653, Plan similarity: 1.5156, Random contrast: 0.6875
Normal loss: 4.6159, Plan similarity: 1.4062, Random contrast: 0.6875
Normal loss: 4.3201, Plan similarity: 1.4922, Random contrast: 0.6875
Normal loss: 4.5004, Plan similarity: 2.0312, Random contrast: 0.6914
Normal loss: 4.3111, Plan similarity: 1.7500, Random contrast: 0.6875
Normal loss: 4.3741, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.1347, Plan similarity: 1.7031, Random contrast: 0.6875
Normal loss: 4.4633, Plan similarity: 1.9375, Random contrast: 0.6875
Normal loss: 4.2660, Plan similarity: 1.9062, Random contrast: 0.6914
Normal loss: 4.2845, Plan similarity: 1.9062, Random contrast: 0.6875
Normal loss: 4.1391, Plan similarity: 1.9219, Random contrast: 0.6875
Normal loss: 4.2903, Plan similarity: 1.9219, Random contrast: 0.6875
Normal loss: 4.2024, Plan similarity: 1.4531, Random contrast: 0.6875
Normal loss: 4.5710, Plan similarity: 1.7656, Random contrast: 0.6914
Normal loss: 4.4409, Plan similarity: 1.7734, Random contrast: 0.6875
Normal loss: 4.4237, Plan similarity: 2.0000, Random contrast: 0.6875
Normal loss: 4.5692, Plan similarity: 1.5625, Random contrast: 0.6875
Normal loss: 4.1972, Plan similarity: 1.5000, Random contrast: 0.6875
Normal loss: 4.4021, Plan similarity: 1.9219, Random contrast: 0.6797
Normal loss: 4.1548, Plan similarity: 1.6250, Random contrast: 0.6875
Normal loss: 4.2261, Plan similarity: 1.5781, Random contrast: 0.6875
Normal loss: 4.1842, Plan similarity: 1.6875, Random contrast: 0.6914
Normal loss: 4.3609, Plan similarity: 1.6406, Random contrast: 0.6875
Normal loss: 4.5390, Plan similarity: 1.6172, Random contrast: 0.6914
Normal loss: 4.4312, Plan similarity: 1.9062, Random contrast: 0.6875
Normal loss: 4.1553, Plan similarity: 1.7422, Random contrast: 0.6875
Normal loss: 4.3623, Plan similarity: 1.5234, Random contrast: 0.6875
Normal loss: 4.1087, Plan similarity: 1.7031, Random contrast: 0.6875
Normal loss: 4.2705, Plan similarity: 1.7656, Random contrast: 0.6914
Normal loss: 4.3394, Plan similarity: 1.8359, Random contrast: 0.6875
