Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.1732, Plan similarity: 3.3438, Random contrast: 0.6914
Normal loss: 0.1743, Plan similarity: 0.1543, Random contrast: 0.6914
Normal loss: 0.2914, Plan similarity: 1.8984, Random contrast: 0.6875
Normal loss: 0.2328, Plan similarity: 0.1533, Random contrast: 0.6875
Normal loss: 0.2275, Plan similarity: 0.1211, Random contrast: 0.6875
Normal loss: 0.2498, Plan similarity: 3.8438, Random contrast: 0.6875
Normal loss: 0.2482, Plan similarity: 0.1348, Random contrast: 0.6875
Normal loss: 0.3037, Plan similarity: 3.3125, Random contrast: 0.6875
Normal loss: 0.2238, Plan similarity: 0.0967, Random contrast: 0.6875
Normal loss: 0.1951, Plan similarity: 0.1680, Random contrast: 0.6875
Normal loss: 0.3035, Plan similarity: 2.1406, Random contrast: 0.6875
Normal loss: 0.2797, Plan similarity: 0.1484, Random contrast: 0.6914
Normal loss: 0.2775, Plan similarity: 0.2754, Random contrast: 0.6875
Normal loss: 0.3261, Plan similarity: 2.2500, Random contrast: 0.6875
Normal loss: 0.2492, Plan similarity: 0.1953, Random contrast: 0.6875
Normal loss: 0.2587, Plan similarity: 0.1562, Random contrast: 0.6875
Normal loss: 0.2678, Plan similarity: 0.2617, Random contrast: 0.6875
Normal loss: 0.3227, Plan similarity: 3.8125, Random contrast: 0.6875
Normal loss: 0.2280, Plan similarity: 0.1826, Random contrast: 0.6875
Normal loss: 0.2131, Plan similarity: 1.3750, Random contrast: 0.6875
Normal loss: 0.2995, Plan similarity: 0.1523, Random contrast: 0.6875
Normal loss: 0.2000, Plan similarity: 1.9531, Random contrast: 0.6875
Normal loss: 0.2577, Plan similarity: 0.2559, Random contrast: 0.6797
Normal loss: 0.3076, Plan similarity: 0.2773, Random contrast: 0.6797
Normal loss: 0.2647, Plan similarity: 1.5469, Random contrast: 0.6836
Normal loss: 0.3250, Plan similarity: 0.2148, Random contrast: 0.6836
Normal loss: 0.2878, Plan similarity: 0.2324, Random contrast: 0.6758
Normal loss: 0.2973, Plan similarity: 0.3047, Random contrast: 0.6797
Normal loss: 0.3723, Plan similarity: 0.3691, Random contrast: 0.6836
Normal loss: 0.4036, Plan similarity: 2.5156, Random contrast: 0.6719
Normal loss: 0.3187, Plan similarity: 0.5625, Random contrast: 0.6758
Normal loss: 0.2107, Plan similarity: 0.2188, Random contrast: 0.6602
Normal loss: 0.3975, Plan similarity: 3.1875, Random contrast: 0.6797
Normal loss: 0.2010, Plan similarity: 0.2402, Random contrast: 0.6875
Normal loss: 0.2302, Plan similarity: 0.1504, Random contrast: 0.6914
Normal loss: 0.2407, Plan similarity: 0.2432, Random contrast: 0.6875
Normal loss: 0.2548, Plan similarity: 1.8281, Random contrast: 0.6719
Normal loss: 0.3508, Plan similarity: 0.2100, Random contrast: 0.6797
Normal loss: 0.2569, Plan similarity: 3.4062, Random contrast: 0.6797
Normal loss: 0.2056, Plan similarity: 0.7734, Random contrast: 0.6719
Normal loss: 0.4333, Plan similarity: 0.5273, Random contrast: 0.6562
Normal loss: 0.4859, Plan similarity: 2.8594, Random contrast: 0.6719
Normal loss: 0.1988, Plan similarity: 0.2266, Random contrast: 0.6914
Normal loss: 0.1694, Plan similarity: 0.3711, Random contrast: 0.6758
Normal loss: 0.2288, Plan similarity: 0.3047, Random contrast: 0.6719
Normal loss: 0.2203, Plan similarity: 2.0156, Random contrast: 0.6641
Normal loss: 0.1571, Plan similarity: 1.7109, Random contrast: 0.6758
Normal loss: 0.2475, Plan similarity: 4.8125, Random contrast: 0.6562
Normal loss: 0.2466, Plan similarity: 0.1680, Random contrast: 0.6875
Normal loss: 0.2448, Plan similarity: 0.1621, Random contrast: 0.6875
Normal loss: 0.2460, Plan similarity: 0.0913, Random contrast: 0.6875
Normal loss: 0.2902, Plan similarity: 0.0596, Random contrast: 0.6875
Normal loss: 0.2049, Plan similarity: 0.0684, Random contrast: 0.6875
Normal loss: 0.2144, Plan similarity: 0.1162, Random contrast: 0.6875
Normal loss: 0.2056, Plan similarity: 0.3516, Random contrast: 0.6914
Normal loss: 0.2125, Plan similarity: 0.1699, Random contrast: 0.6875
Normal loss: 0.1567, Plan similarity: 1.6641, Random contrast: 0.6914
Normal loss: 0.2586, Plan similarity: 0.0977, Random contrast: 0.6914
Normal loss: 0.3511, Plan similarity: 3.5938, Random contrast: 0.6875
Normal loss: 0.2719, Plan similarity: 0.0781, Random contrast: 0.6875
Normal loss: 0.2583, Plan similarity: 0.0898, Random contrast: 0.6914
Normal loss: 0.2313, Plan similarity: 2.5156, Random contrast: 0.6875
Normal loss: 0.2642, Plan similarity: 2.7031, Random contrast: 0.6914
Normal loss: 0.2511, Plan similarity: 0.0723, Random contrast: 0.6875
Normal loss: 0.1751, Plan similarity: 1.6094, Random contrast: 0.6914
Normal loss: 0.1508, Plan similarity: 1.1875, Random contrast: 0.6914
Normal loss: 0.4154, Plan similarity: 1.2812, Random contrast: 0.6914
Normal loss: 0.2256, Plan similarity: 0.1348, Random contrast: 0.6875
Normal loss: 0.2477, Plan similarity: 0.2354, Random contrast: 0.6875
Normal loss: 0.2890, Plan similarity: 0.0737, Random contrast: 0.6914
Normal loss: 0.3246, Plan similarity: 0.0791, Random contrast: 0.6914
Normal loss: 0.2877, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.2727, Plan similarity: 0.0889, Random contrast: 0.6875
Normal loss: 0.2617, Plan similarity: 0.0820, Random contrast: 0.6875
Normal loss: 0.2264, Plan similarity: 0.0742, Random contrast: 0.6914
Normal loss: 0.1818, Plan similarity: 0.1211, Random contrast: 0.6914
Normal loss: 0.1820, Plan similarity: 0.0732, Random contrast: 0.6875
Normal loss: 0.3935, Plan similarity: 0.0635, Random contrast: 0.6875
Normal loss: 0.2832, Plan similarity: 0.1436, Random contrast: 0.6914
Normal loss: 0.2726, Plan similarity: 0.0918, Random contrast: 0.6875
Normal loss: 0.3236, Plan similarity: 5.1875, Random contrast: 0.6914
Normal loss: 0.1795, Plan similarity: 0.1045, Random contrast: 0.6875
Normal loss: 0.2573, Plan similarity: 2.9375, Random contrast: 0.6914
Normal loss: 0.2389, Plan similarity: 2.6562, Random contrast: 0.6875
Normal loss: 0.2298, Plan similarity: 1.9609, Random contrast: 0.6875
Normal loss: 0.2853, Plan similarity: 0.0693, Random contrast: 0.6875
Normal loss: 0.2599, Plan similarity: 3.5781, Random contrast: 0.6875
Normal loss: 0.2597, Plan similarity: 0.1099, Random contrast: 0.6875
Normal loss: 0.2149, Plan similarity: 3.0156, Random contrast: 0.6875
Normal loss: 0.1994, Plan similarity: 0.0693, Random contrast: 0.6914
Normal loss: 0.3062, Plan similarity: 0.0552, Random contrast: 0.6875
Normal loss: 0.2212, Plan similarity: 2.5469, Random contrast: 0.6914
Normal loss: 0.2692, Plan similarity: 3.3594, Random contrast: 0.6914
Normal loss: 0.2583, Plan similarity: 0.1226, Random contrast: 0.6914
Normal loss: 0.3189, Plan similarity: 1.4922, Random contrast: 0.6875
Normal loss: 0.1721, Plan similarity: 0.0771, Random contrast: 0.6914
Normal loss: 0.2490, Plan similarity: 0.4570, Random contrast: 0.6875
Normal loss: 0.1873, Plan similarity: 0.0762, Random contrast: 0.6875
Normal loss: 0.2007, Plan similarity: 3.3281, Random contrast: 0.6914
Normal loss: 0.1790, Plan similarity: 0.0781, Random contrast: 0.6914
Normal loss: 0.2293, Plan similarity: 0.0908, Random contrast: 0.6914
Normal loss: 0.2586, Plan similarity: 0.6055, Random contrast: 0.6875
Normal loss: 0.2721, Plan similarity: 0.0625, Random contrast: 0.6875
Normal loss: 0.3155, Plan similarity: 0.0640, Random contrast: 0.6875
Normal loss: 0.2499, Plan similarity: 2.6562, Random contrast: 0.6875
Normal loss: 0.1785, Plan similarity: 1.3047, Random contrast: 0.6875
Normal loss: 0.2409, Plan similarity: 1.8750, Random contrast: 0.6875
Normal loss: 0.3893, Plan similarity: 0.0781, Random contrast: 0.6875
Normal loss: 0.2653, Plan similarity: 0.0654, Random contrast: 0.6875
Normal loss: 0.1850, Plan similarity: 0.0532, Random contrast: 0.6797
Normal loss: 0.3076, Plan similarity: 0.1543, Random contrast: 0.6875
Normal loss: 0.1889, Plan similarity: 3.0000, Random contrast: 0.6875
Normal loss: 0.2530, Plan similarity: 0.0996, Random contrast: 0.6875
Normal loss: 0.2287, Plan similarity: 0.0645, Random contrast: 0.6836
Normal loss: 0.2860, Plan similarity: 2.2812, Random contrast: 0.6641
Normal loss: 0.2064, Plan similarity: 0.0938, Random contrast: 0.6719
Normal loss: 0.2314, Plan similarity: 0.0457, Random contrast: 0.6836
Normal loss: 0.3922, Plan similarity: 0.0591, Random contrast: 0.6914
Normal loss: 0.2628, Plan similarity: 0.0566, Random contrast: 0.6836
Normal loss: 0.2725, Plan similarity: 0.0571, Random contrast: 0.6875
Normal loss: 0.2872, Plan similarity: 1.3125, Random contrast: 0.6836
Normal loss: 0.2323, Plan similarity: 0.0605, Random contrast: 0.6758
Normal loss: 0.3065, Plan similarity: 2.7812, Random contrast: 0.6797
Normal loss: 0.2701, Plan similarity: 0.0742, Random contrast: 0.6719
Normal loss: 0.3167, Plan similarity: 1.2578, Random contrast: 0.6484
Normal loss: 0.3030, Plan similarity: 0.0620, Random contrast: 0.6602
Normal loss: 0.4030, Plan similarity: 3.4062, Random contrast: 0.6602
Normal loss: 0.2375, Plan similarity: 0.1289, Random contrast: 0.6719
Normal loss: 0.3702, Plan similarity: 3.0469, Random contrast: 0.6719
Normal loss: 0.2642, Plan similarity: 1.9688, Random contrast: 0.6484
Normal loss: 0.3490, Plan similarity: 2.7344, Random contrast: 0.6367
Normal loss: 0.3303, Plan similarity: 0.6211, Random contrast: 0.6094
Normal loss: 0.3255, Plan similarity: 0.3301, Random contrast: 0.6016
Normal loss: 0.3189, Plan similarity: 0.1504, Random contrast: 0.5898
Normal loss: 0.2960, Plan similarity: 1.5469, Random contrast: 0.6562
Normal loss: 0.2826, Plan similarity: 0.1104, Random contrast: 0.6406
Normal loss: 0.2698, Plan similarity: 0.1045, Random contrast: 0.6484
Normal loss: 0.2644, Plan similarity: 0.0693, Random contrast: 0.6250
Normal loss: 0.2298, Plan similarity: 2.7188, Random contrast: 0.6797
Normal loss: 0.2829, Plan similarity: 0.0623, Random contrast: 0.6875
Normal loss: 0.3076, Plan similarity: 2.0312, Random contrast: 0.6875
Normal loss: 0.2116, Plan similarity: 0.0461, Random contrast: 0.6328
Normal loss: 0.1943, Plan similarity: 0.0566, Random contrast: 0.6797
Normal loss: 0.2118, Plan similarity: 0.0830, Random contrast: 0.6836
Normal loss: 0.2631, Plan similarity: 3.5312, Random contrast: 0.6875
Normal loss: 0.2982, Plan similarity: 0.0439, Random contrast: 0.6875
Normal loss: 0.2324, Plan similarity: 0.0630, Random contrast: 0.6797
Normal loss: 0.3372, Plan similarity: 0.0967, Random contrast: 0.6875
Normal loss: 0.1975, Plan similarity: 0.0386, Random contrast: 0.6875
Normal loss: 0.2224, Plan similarity: 3.5781, Random contrast: 0.6875
Normal loss: 0.2003, Plan similarity: 1.0469, Random contrast: 0.6875
Normal loss: 0.3656, Plan similarity: 2.3281, Random contrast: 0.6914
Normal loss: 0.1788, Plan similarity: 0.0737, Random contrast: 0.6914
Normal loss: 0.3412, Plan similarity: 0.0791, Random contrast: 0.6914
Normal loss: 0.2253, Plan similarity: 0.0591, Random contrast: 0.6875
Normal loss: 0.2545, Plan similarity: 0.0610, Random contrast: 0.6875
Normal loss: 0.1774, Plan similarity: 0.0879, Random contrast: 0.6875
Normal loss: 0.2256, Plan similarity: 0.0830, Random contrast: 0.6914
Normal loss: 0.1871, Plan similarity: 0.0801, Random contrast: 0.6875
Normal loss: 0.2567, Plan similarity: 0.0474, Random contrast: 0.6914
Normal loss: 0.2122, Plan similarity: 0.0669, Random contrast: 0.6914
Normal loss: 0.2980, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.1872, Plan similarity: 0.0469, Random contrast: 0.6875
Normal loss: 0.2630, Plan similarity: 0.0791, Random contrast: 0.6875
Normal loss: 0.2544, Plan similarity: 0.0588, Random contrast: 0.6875
Normal loss: 0.2918, Plan similarity: 0.0752, Random contrast: 0.6875
Normal loss: 0.2827, Plan similarity: 0.0723, Random contrast: 0.6875
Normal loss: 0.2841, Plan similarity: 0.0571, Random contrast: 0.6914
Normal loss: 0.2742, Plan similarity: 0.0605, Random contrast: 0.6914
Normal loss: 0.1815, Plan similarity: 0.0581, Random contrast: 0.6875
Normal loss: 0.2248, Plan similarity: 2.7344, Random contrast: 0.6914
Normal loss: 0.1388, Plan similarity: 0.0381, Random contrast: 0.6875
Normal loss: 0.2421, Plan similarity: 0.0747, Random contrast: 0.6875
Normal loss: 0.1617, Plan similarity: 1.1328, Random contrast: 0.6875
Normal loss: 0.3436, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.2207, Plan similarity: 0.0452, Random contrast: 0.6914
Normal loss: 0.2146, Plan similarity: 0.0532, Random contrast: 0.6875
Normal loss: 0.3729, Plan similarity: 6.0625, Random contrast: 0.6914
Normal loss: 0.3579, Plan similarity: 0.0493, Random contrast: 0.6875
Normal loss: 0.1770, Plan similarity: 0.0542, Random contrast: 0.6914
Normal loss: 0.1902, Plan similarity: 0.0593, Random contrast: 0.6875
Normal loss: 0.2240, Plan similarity: 0.1064, Random contrast: 0.6875
Normal loss: 0.2481, Plan similarity: 0.0913, Random contrast: 0.6875
Normal loss: 0.2555, Plan similarity: 0.0771, Random contrast: 0.6914
Normal loss: 0.1842, Plan similarity: 0.0596, Random contrast: 0.6914
Normal loss: 0.2143, Plan similarity: 0.0410, Random contrast: 0.6875
Normal loss: 0.2130, Plan similarity: 0.0884, Random contrast: 0.6875
Normal loss: 0.3613, Plan similarity: 3.6562, Random contrast: 0.6875
Normal loss: 0.1896, Plan similarity: 0.0508, Random contrast: 0.6875
Normal loss: 0.2315, Plan similarity: 0.0586, Random contrast: 0.6875
Normal loss: 0.1782, Plan similarity: 2.4219, Random contrast: 0.6875
Normal loss: 0.1667, Plan similarity: 0.0464, Random contrast: 0.6875
Normal loss: 0.2425, Plan similarity: 2.8594, Random contrast: 0.6875
Normal loss: 0.3221, Plan similarity: 3.4062, Random contrast: 0.6875
Normal loss: 0.2729, Plan similarity: 1.6094, Random contrast: 0.6875
Normal loss: 0.2738, Plan similarity: 0.0447, Random contrast: 0.6875
Normal loss: 0.2755, Plan similarity: 0.0425, Random contrast: 0.6875
Normal loss: 0.1860, Plan similarity: 0.0723, Random contrast: 0.6875
Normal loss: 0.2767, Plan similarity: 0.0403, Random contrast: 0.6875
Normal loss: 0.1609, Plan similarity: 0.0608, Random contrast: 0.6875
Normal loss: 0.2520, Plan similarity: 2.4531, Random contrast: 0.6875
Normal loss: 0.2190, Plan similarity: 0.0742, Random contrast: 0.6875
Normal loss: 0.2846, Plan similarity: 0.5195, Random contrast: 0.6875
Normal loss: 0.1270, Plan similarity: 0.0776, Random contrast: 0.6875
Normal loss: 0.2771, Plan similarity: 2.6719, Random contrast: 0.6836
Normal loss: 0.3801, Plan similarity: 0.0879, Random contrast: 0.6836
Normal loss: 0.2064, Plan similarity: 0.0579, Random contrast: 0.6875
Normal loss: 0.3293, Plan similarity: 0.0811, Random contrast: 0.6875
Normal loss: 0.2592, Plan similarity: 2.2031, Random contrast: 0.6875
Normal loss: 0.2452, Plan similarity: 2.8281, Random contrast: 0.6797
Normal loss: 0.2139, Plan similarity: 4.6250, Random contrast: 0.6875
Normal loss: 0.2271, Plan similarity: 0.1113, Random contrast: 0.6875
Normal loss: 0.1960, Plan similarity: 0.0654, Random contrast: 0.6875
Normal loss: 0.1770, Plan similarity: 0.1230, Random contrast: 0.6758
Normal loss: 0.2613, Plan similarity: 5.0000, Random contrast: 0.6680
Normal loss: 0.1898, Plan similarity: 0.1045, Random contrast: 0.6875
Normal loss: 0.1642, Plan similarity: 0.2109, Random contrast: 0.6797
Normal loss: 0.2728, Plan similarity: 0.0466, Random contrast: 0.6719
Normal loss: 0.1980, Plan similarity: 1.7969, Random contrast: 0.6875
Normal loss: 0.2667, Plan similarity: 0.0571, Random contrast: 0.6875
Normal loss: 0.1849, Plan similarity: 0.0723, Random contrast: 0.6875
Normal loss: 0.1990, Plan similarity: 0.1001, Random contrast: 0.6875
Normal loss: 0.2055, Plan similarity: 0.0525, Random contrast: 0.6875
Normal loss: 0.2966, Plan similarity: 4.8750, Random contrast: 0.6875
Normal loss: 0.2344, Plan similarity: 1.3359, Random contrast: 0.6875
Normal loss: 0.1469, Plan similarity: 0.0483, Random contrast: 0.6914
Normal loss: 0.2204, Plan similarity: 0.0513, Random contrast: 0.6875
Normal loss: 0.3215, Plan similarity: 0.0527, Random contrast: 0.6914
Normal loss: 0.2489, Plan similarity: 0.0898, Random contrast: 0.6875
Normal loss: 0.2245, Plan similarity: 0.0544, Random contrast: 0.6875
Normal loss: 0.2868, Plan similarity: 2.7500, Random contrast: 0.6914
Normal loss: 0.2122, Plan similarity: 2.3281, Random contrast: 0.6875
Normal loss: 0.2117, Plan similarity: 0.0806, Random contrast: 0.6914
Normal loss: 0.2757, Plan similarity: 0.0610, Random contrast: 0.6914
Normal loss: 0.2334, Plan similarity: 0.0552, Random contrast: 0.6875
Normal loss: 0.2172, Plan similarity: 0.0962, Random contrast: 0.6914
Normal loss: 0.2206, Plan similarity: 3.0469, Random contrast: 0.6914
Normal loss: 0.2827, Plan similarity: 0.0559, Random contrast: 0.6914
Normal loss: 0.2204, Plan similarity: 2.3750, Random contrast: 0.6875
Normal loss: 0.2127, Plan similarity: 0.0405, Random contrast: 0.6914
Normal loss: 0.2276, Plan similarity: 0.0669, Random contrast: 0.6914
Normal loss: 0.2978, Plan similarity: 0.8711, Random contrast: 0.6914
Normal loss: 0.1921, Plan similarity: 0.0537, Random contrast: 0.6914
Normal loss: 0.1877, Plan similarity: 0.0796, Random contrast: 0.6875
Normal loss: 0.1166, Plan similarity: 0.0703, Random contrast: 0.6914
Normal loss: 0.2288, Plan similarity: 0.0554, Random contrast: 0.6875
Normal loss: 0.3424, Plan similarity: 2.9375, Random contrast: 0.6914
Normal loss: 0.1959, Plan similarity: 2.8438, Random contrast: 0.6914
Normal loss: 0.2324, Plan similarity: 2.5781, Random contrast: 0.6914
Normal loss: 0.2470, Plan similarity: 0.0620, Random contrast: 0.6914
Normal loss: 0.2206, Plan similarity: 0.4395, Random contrast: 0.6914
Normal loss: 0.1698, Plan similarity: 0.0684, Random contrast: 0.6914
Normal loss: 0.2467, Plan similarity: 3.1875, Random contrast: 0.6914
Normal loss: 0.1830, Plan similarity: 0.0659, Random contrast: 0.6875
Normal loss: 0.2446, Plan similarity: 0.0498, Random contrast: 0.6875
Normal loss: 0.2416, Plan similarity: 0.0479, Random contrast: 0.6914
Normal loss: 0.3262, Plan similarity: 0.0571, Random contrast: 0.6914
Normal loss: 0.1782, Plan similarity: 0.0474, Random contrast: 0.6914
Normal loss: 0.1825, Plan similarity: 0.0571, Random contrast: 0.6914
Normal loss: 0.2733, Plan similarity: 0.0547, Random contrast: 0.6914
Normal loss: 0.1979, Plan similarity: 0.0771, Random contrast: 0.6914
Normal loss: 0.2544, Plan similarity: 0.0422, Random contrast: 0.6914
Normal loss: 0.3054, Plan similarity: 2.2031, Random contrast: 0.6914
Normal loss: 0.2520, Plan similarity: 0.0635, Random contrast: 0.6914
Normal loss: 0.2867, Plan similarity: 2.0625, Random contrast: 0.6914
Normal loss: 0.2366, Plan similarity: 1.3750, Random contrast: 0.6914
